Player,Country,Date_of_birth,Hand,Total_wins,Wins_percent,AVG_rank,VAR_rank,Clay_wins,Clay_wins_percent,Grass_wins,Grass_wins_percent,Hard_wins,Hard_wins_percent,Carpet_wins,Carpet_wins_percent,International_nmatches,Grand Slam_nmatches,International Gold_nmatches,Masters_nmatches,ATP250_nmatches,ATP500_nmatches,Masters 1000_nmatches,Masters Cup_nmatches,International Gold_nwins,ATP250_nwins,ATP500_nwins,Grand Slam_nwins,International_nwins,Masters_nwins,Masters 1000_nwins,Masters Cup_nwins
Mantilla F.,ESP,1974-09-23,R,117,50.8695652173913,71.81304347826087,9704.22253654832,82,55.78231292517006,1,20,32,45.714285714285715,2,25,111,30,37,52,NA,NA,NA,NA,20,0,0,11,60,26,0,0
Agassi A.,USA,1970-04-29,R,257,76.26112759643917,5.448071216617211,24.426610852055955,39,69.64285714285714,19,70.37037037037037,194,78.2258064516129,5,83.33333333333334,92,100,24,105,NA,NA,NA,16,17,0,0,80,71,81,0,8
Hill M.,AUS,1974-06-30,R,1,33.33333333333333,234,48,0,NA,0,0,1,50,0,NA,1,2,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0
Portas A.,ESP,1973-11-15,R,87,40.09216589861751,71.80645161290323,1270.721624850657,77,45.562130177514796,3,25,6,19.35483870967742,1,20,132,31,23,31,NA,NA,NA,NA,6,0,0,11,58,12,0,0
Burgsmuller L.,GER,1975-12-06,R,61,35.26011560693642,102.61849710982659,1336.7838419142358,14,31.11111111111111,8,36.36363636363637,38,38,1,16.666666666666664,97,31,29,16,NA,NA,NA,NA,10,0,0,11,35,5,0,0
Gross O.,GER,1973-06-17,R,3,27.27272727272727,168.72727272727272,4475.618181818182,3,33.33333333333333,0,0,0,0,0,NA,10,NA,1,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,0
Prinosil D.,GER,1973-03-09,R,31,41.333333333333336,83.53333333333333,4663.279279279279,0,0,13,61.904761904761905,11,29.72972972972973,7,63.63636363636363,33,14,13,15,NA,NA,NA,NA,6,0,0,7,14,4,0,0
Pavel A.,ROU,1974-01-27,R,176,51.162790697674424,61.491279069767444,11112.880390195945,69,55.2,16,47.05882352941176,77,49.044585987261144,14,50,143,52,51,96,2,NA,NA,NA,24,0,0,25,75,52,0,0
Raoux G.,FRA,1970-02-14,R,0,0,234.5,4704.5,0,0,0,NA,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courier J.,USA,1970-08-17,R,4,44.44444444444444,47.55555555555556,86.77777777777777,0,NA,0,NA,4,44.44444444444444,0,NA,4,1,1,3,NA,NA,NA,NA,0,0,0,0,3,1,0,0
Salzenstein J.,USA,1973-10-14,L,11,29.72972972972973,218.1891891891892,23833.26876876877,1,25,3,42.857142857142854,7,26.923076923076923,0,NA,20,4,9,4,NA,NA,NA,NA,2,0,0,0,9,0,0,0
Gimelstob J.,USA,1977-01-26,R,53,36.054421768707485,130.87755102040816,8811.190383002517,2,15.384615384615385,19,47.5,32,34.78260869565217,0,0,91,30,18,8,NA,NA,NA,NA,4,0,0,11,36,2,0,0
Blake J.,USA,1967-07-14,R,331,59.2128801431127,47.81395348837209,2402.614070184213,38,48.717948717948715,28,52.83018867924528,254,62.5615763546798,11,50,170,98,52,113,65,19,37,5,36,33,7,57,113,63,19,3
Gumy H.,ARG,1972-03-05,R,11,36.666666666666664,84.43333333333334,336.80574712643676,8,40,0,0,3,33.33333333333333,0,NA,17,5,7,1,NA,NA,NA,NA,3,0,0,2,6,0,0,0
Rodriguez M.,ARG,1969-12-18,R,5,33.33333333333333,128.26666666666668,139.63809523809525,4,36.36363636363637,0,NA,1,25,0,NA,10,2,3,NA,NA,NA,NA,NA,1,0,0,0,4,0,0,0
Liukko V.,FIN,1974-05-24,R,2,50,192.5,27,0,NA,0,NA,2,50,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Woodforde M.,AUS,1965-09-23,L,3,33.33333333333333,126.11111111111111,2.111111111111111,0,NA,0,NA,3,33.33333333333333,0,NA,5,2,2,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0
Massu N.,CHI,1979-10-10,R,210,50.970873786407765,60.22330097087379,1993.4244679091962,133,57.08154506437768,6,35.294117647058826,64,43.83561643835616,7,43.75,197,53,74,63,19,NA,6,NA,43,6,0,22,110,26,3,0
Larsson M.,SWE,1970-03-25,R,31,54.385964912280706,171.3684210526316,17674.093984962405,4,40,6,50,21,60,0,NA,34,9,12,2,NA,NA,NA,NA,8,0,0,4,19,0,0,0
MacPhie B.,NA,NA,NA,1,50,419,0,0,NA,0,NA,1,50,0,NA,NA,NA,2,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
Jensen L.,USA,1966-06-18,A,0,0,-1,NA,0,NA,0,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pretzsch A.,GER,1976-06-16,R,6,28.57142857142857,130.52380952380952,249.06190476190477,0,0,0,0,6,35.294117647058826,0,NA,9,3,6,3,NA,NA,NA,NA,3,0,0,1,1,1,0,0
Popp A.,GER,1976-11-04,R,44,40.74074074074074,129.2962962962963,3446.789892696435,5,18.51851851851852,24,63.1578947368421,15,36.58536585365854,0,0,58,33,17,NA,NA,NA,NA,NA,8,0,0,16,20,0,0,0
Reneberg R.,USA,1965-10-05,R,1,50,204,0,0,NA,0,NA,1,50,0,NA,NA,NA,2,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
Sa A.,BRA,1977-05-06,R,42,35.59322033898305,95.82203389830508,1040.5748949732001,7,20.588235294117645,8,40,24,42.10526315789473,3,42.857142857142854,70,21,22,5,NA,NA,NA,NA,11,0,0,7,23,1,0,0
Dewulf F.,BEL,1972-03-15,R,1,25,244.5,2097,0,0,0,NA,1,33.33333333333333,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
Kucera K.,SVK,1974-03-04,R,84,50.602409638554214,68.67469879518072,1007.5905074844834,12,34.285714285714285,14,56.00000000000001,52,55.91397849462365,6,46.15384615384615,70,34,29,33,NA,NA,NA,NA,15,0,0,16,41,12,0,0
Wessels P.,NED,1978-05-07,R,29,46.03174603174603,151.46031746031747,13171.220174091142,2,28.57142857142857,14,63.63636363636363,13,38.23529411764706,0,NA,42,10,10,1,NA,NA,NA,NA,3,0,0,3,23,0,0,0
Rusedski G.,GBR,1973-09-06,L,156,57.35294117647059,52.61764705882353,955.6392446277404,6,23.076923076923077,41,71.9298245614035,91,56.52173913043478,18,64.28571428571429,124,45,34,69,NA,NA,NA,NA,20,0,0,21,85,30,0,0
Saulnier C.,FRA,1975-08-16,R,71,40.340909090909086,100.8465909090909,2111.170616883117,4,21.052631578947366,9,39.130434782608695,46,41.07142857142857,12,54.54545454545454,91,25,27,33,NA,NA,NA,NA,12,0,0,6,42,11,0,0
Zabaleta M.,ARG,1978-02-28,R,142,49.13494809688581,62.57439446366782,2609.786980968858,102,56.666666666666664,0,0,39,39,1,20,121,40,63,65,NA,NA,NA,NA,34,0,0,17,61,30,0,0
Chela J.I.,ARG,1979-08-30,R,289,52.930402930402934,48.35897435897436,4306.003011056222,169,57.0945945945946,4,26.666666666666668,115,51.11111111111111,1,10,156,87,72,121,65,18,27,NA,45,39,7,45,87,60,6,0
Etlis G.,ARG,1974-11-04,R,11,37.93103448275862,179.82758620689654,2120.076354679803,8,36.36363636363637,0,NA,3,42.857142857142854,0,NA,18,2,9,NA,NA,NA,NA,NA,2,0,0,1,8,0,0,0
Bruguera S.,ESP,1971-01-16,R,30,44.776119402985074,128.8955223880597,6729.791949344188,26,48.148148148148145,0,0,3,30,1,50,41,5,16,5,NA,NA,NA,NA,8,0,0,1,20,1,0,0
Viloca J.A.,NA,NA,NA,6,50,180.91666666666666,1235.3560606060605,3,50,0,NA,3,50,0,NA,8,NA,3,1,NA,NA,NA,NA,1,0,0,0,5,0,0,0
di Pasquale A.,NA,NA,NA,27,32.142857142857146,112.20238095238095,9899.512765347103,19,35.18518518518518,1,50,7,26.923076923076923,0,0,37,14,14,19,NA,NA,NA,NA,4,0,0,5,11,7,0,0
Heuberger I.,SUI,1976-02-19,R,24,32.432432432432435,140.98648648648648,830.0957052943354,2,16.666666666666664,2,33.33333333333333,15,34.090909090909086,5,41.66666666666667,46,12,14,2,NA,NA,NA,NA,5,0,0,2,17,0,0,0
Bryan M.,USA,1978-04-29,R,3,30,375.4,4638.711111111111,0,NA,1,25,2,33.33333333333333,0,NA,6,1,3,NA,NA,NA,NA,NA,1,0,0,0,2,0,0,0
Clavet F.,ESP,1968-10-24,L,61,42.36111111111111,58.729166666666664,723.7373251748252,23,39.6551724137931,3,42.857142857142854,35,46.05263157894737,0,0,66,20,23,35,NA,NA,NA,NA,9,0,0,7,32,13,0,0
Stark J.,USA,1971-04-03,R,0,0,683,219122,0,NA,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipfl M.,AUT,1978-04-26,R,35,42.168674698795186,106.73493975903614,2967.733764325595,30,47.61904761904761,1,25,4,25,0,NA,49,12,13,9,NA,NA,NA,NA,5,0,0,2,24,4,0,0
van Lottum J.,NA,NA,NA,18,30,119.11666666666666,3710.4776836158194,8,38.095238095238095,4,40,6,20.689655172413794,0,NA,40,13,5,2,NA,NA,NA,NA,1,0,0,3,14,0,0,0
Roddick A.,USA,1982-08-30,R,564,75.60321715817693,18.02680965147453,5322.028810479155,65,71.42857142857143,77,79.38144329896907,397,76.0536398467433,25,69.44444444444444,181,167,71,165,60,28,55,19,59,48,19,126,149,118,37,8
Rafter P.,AUS,1972-12-28,R,71,69.6078431372549,13.705882352941176,35.65521258008154,1,20,21,80.76923076923077,44,68.75,5,71.42857142857143,30,28,6,35,NA,NA,NA,3,5,0,0,21,21,24,0,0
Malisse X.,BEL,1980-07-19,R,256,52.56673511293635,65.14168377823408,2419.2206251425964,37,44.047619047619044,49,63.63636363636363,152,51.70068027210885,18,56.25,152,95,31,74,90,18,27,NA,18,47,9,53,88,30,11,0
Calatrava A.,ESP,1973-06-14,R,53,40.76923076923077,92.43076923076923,1941.4098986285032,32,42.10526315789473,1,20,20,41.66666666666667,0,0,86,18,12,14,NA,NA,NA,NA,4,0,0,7,38,4,0,0
Calleri A.,ARG,1976-09-14,R,191,53.351955307262564,52.315642458100555,575.7684381014976,122,61.61616161616161,3,23.076923076923077,60,44.776119402985074,6,46.15384615384615,162,46,73,68,7,NA,2,NA,50,1,0,16,90,33,1,0
Ulihrach B.,CZE,1975-02-23,R,79,44.632768361581924,86.52542372881356,2993.2962249614793,32,45.07042253521127,1,14.285714285714285,40,47.61904761904761,6,40,88,24,32,33,NA,NA,NA,NA,14,0,0,8,43,14,0,0
Alvarez E.,CHI,1965-03-30,U,6,33.33333333333333,132.22222222222223,177.71241830065358,6,42.857142857142854,0,NA,0,0,0,NA,12,NA,5,1,NA,NA,NA,NA,4,0,0,0,2,0,0,0
Hood M.,ARG,1973-08-14,L,2,40,281.8,13266.2,2,40,0,NA,0,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Gonzalez P.,PUR,1956-12-18,R,0,0,-1,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hadad M.,COL,1971-12-07,R,2,50,217.25,21170.25,2,50,0,NA,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Prieto S.,ARG,1975-05-19,R,1,16.666666666666664,242.66666666666666,4521.466666666666,1,16.666666666666664,0,NA,0,NA,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Ondruska M.,RSA,1972-12-18,R,1,12.5,178.75,887.0714285714286,1,50,0,0,0,0,0,NA,3,3,1,1,NA,NA,NA,NA,0,0,0,1,0,0,0,0
Meligeni F.,BRA,1971-04-12,L,52,44.44444444444444,75.3076923076923,701.1458885941645,33,47.82608695652174,1,25,18,43.90243902439025,0,0,57,18,28,14,NA,NA,NA,NA,16,0,0,6,26,4,0,0
Moya C.,ESP,1976-08-27,R,356,64.72727272727272,28.914545454545454,3258.0819374068556,198,70.46263345195729,5,41.66666666666667,147,59.756097560975604,6,54.54545454545454,214,78,73,164,6,3,2,10,49,2,1,47,157,94,1,5
Rios M.,CHI,1975-12-26,L,98,65.33333333333333,30.586666666666666,173.15686800894855,32,60.37735849056604,0,NA,66,69.47368421052632,0,0,69,16,19,46,NA,NA,NA,NA,12,0,0,11,46,29,0,0
Dent T.,USA,1981-04-24,R,139,52.851711026615966,102.19011406844106,17694.849214872436,4,28.57142857142857,28,58.333333333333336,101,52.879581151832454,6,60,98,48,31,43,31,1,11,NA,19,11,0,25,56,22,6,0
Nalbandian D.,ARG,1982-01-01,R,348,66.53919694072657,31.462715105162523,2143.1379749895605,124,67.02702702702703,29,70.73170731707317,163,63.671875,32,78.04878048780488,110,116,36,136,51,18,44,12,20,38,12,82,77,89,24,6
Ruud C.,NOR,1972-08-24,R,233,61.96808510638297,39.33244680851064,4352.222517730496,147,71.01449275362319,5,35.714285714285715,81,52.5974025974026,0,0,16,72,5,5,117,51,97,13,3,83,30,45,6,2,57,7
Kratochvil M.,SUI,1979-04-07,R,69,44.230769230769226,90.97435897435898,14808.425144747725,20,45.45454545454545,10,50,36,44.44444444444444,3,27.27272727272727,88,22,26,20,NA,NA,NA,NA,13,0,0,10,41,5,0,0
Fish M.,USA,1981-12-09,R,279,58.86075949367089,62.01898734177215,6342.107461128803,22,43.13725490196079,44,65.67164179104478,207,60.526315789473685,6,42.857142857142854,127,86,45,68,66,22,57,3,26,47,14,49,75,32,36,0
Kim K.,USA,1978-07-26,R,40,30.303030303030305,107.75,1377.0896946564885,2,14.285714285714285,3,18.75,34,34.34343434343434,1,33.33333333333333,55,21,23,13,15,3,2,NA,6,4,0,6,18,6,0,0
Harper-Griffith L.,NA,NA,NA,0,0,804.5,515112.5,0,0,0,NA,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Huet S.,FRA,1971-04-25,L,6,23.076923076923077,123.3076923076923,1349.3415384615384,3,30,2,40,1,12.5,0,0,14,7,2,3,NA,NA,NA,NA,0,0,0,2,4,0,0,0
Taino E.,PHI,1975-03-18,L,10,38.46153846153847,219.53846153846155,8541.69846153846,1,25,0,NA,9,40.909090909090914,0,NA,14,2,10,NA,NA,NA,NA,NA,4,0,0,0,6,0,0,0
Stoliarov A.,RUS,1977-01-09,R,30,35.294117647058826,112.89411764705882,1325.7386554621849,8,34.78260869565217,5,31.25,16,39.02439024390244,1,20,65,11,6,3,NA,NA,NA,NA,1,0,0,4,24,1,0,0
Lopez-Moron A.,NA,NA,NA,1,10,124.5,309.3888888888889,1,12.5,0,NA,0,0,0,NA,7,1,1,1,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Willems R.,BEL,1977-09-06,R,1,50,224,0,1,50,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Guardiola T.,FRA,1971-08-07,R,2,22.22222222222222,136.22222222222223,580.1944444444445,0,0,0,NA,2,50,0,0,6,2,1,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Coutelot N.,FRA,1977-02-09,R,12,38.70967741935484,139.1290322580645,2275.249462365591,12,44.44444444444444,0,0,0,0,0,NA,15,10,4,2,NA,NA,NA,NA,1,0,0,5,5,1,0,0
Mota B.,POR,1971-07-14,R,1,33.33333333333333,340,2352,1,33.33333333333333,0,NA,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Marques N.,POR,1970-04-09,L,0,0,432,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burrieza O.,ESP,1975-07-22,R,1,20,209.4,7578.8,0,0,1,33.33333333333333,0,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Lopez F.,ESP,1981-09-20,L,472,50.48128342245989,49.69625668449198,5363.884086614985,121,48.01587301587302,83,62.40601503759399,255,48.94433781190019,13,44.827586206896555,111,171,89,89,203,109,163,NA,54,113,51,92,48,38,76,0
Gaudenzi A.,ITA,1973-07-30,R,38,36.89320388349515,86.69902912621359,670.82029316581,27,47.368421052631575,0,0,9,25,2,25,60,15,15,13,NA,NA,NA,NA,6,0,0,5,23,4,0,0
Krajicek R.,NED,1971-12-06,R,43,58.9041095890411,127.04109589041096,71044.26217656012,8,61.53846153846154,12,63.1578947368421,20,55.55555555555556,3,60,30,19,8,16,NA,NA,NA,NA,5,0,0,13,18,7,0,0
Navarro S.,ESP,1977-01-08,R,2,40,239.4,1969.8,2,40,0,NA,0,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0
Puentes G.,ESP,1972-12-18,R,6,27.27272727272727,107.27272727272727,174.4935064935065,4,26.666666666666668,1,50,1,20,0,NA,15,4,3,NA,NA,NA,NA,NA,0,0,0,1,5,0,0,0
Coria G.,ARG,1982-01-13,R,204,67.77408637873754,42.51162790697674,9592.970697674418,124,73.80952380952381,9,56.25,65,60.18518518518518,6,66.66666666666666,102,56,35,99,NA,NA,NA,9,22,0,0,38,72,71,0,1
Browne F.,ARG,1976-04-07,R,11,40.74074074074074,185.62962962962962,19090.088319088318,9,42.857142857142854,0,NA,2,33.33333333333333,0,NA,19,4,3,1,NA,NA,NA,NA,1,0,0,2,8,0,0,0
Delgado R.,PAR,1976-11-14,R,29,36.25,141.6,3029.5088607594935,6,40,1,16.666666666666664,22,37.28813559322034,0,NA,42,15,15,5,1,NA,2,NA,4,0,0,6,17,1,1,0
Russell M.,USA,1978-05-01,R,74,34.418604651162795,104.52093023255814,1278.2881112801565,11,24.444444444444443,10,31.25,53,38.405797101449274,0,NA,47,38,16,7,69,16,22,NA,6,30,6,6,13,4,9,0
Gonzalez F.,PAR,1955-11-19,R,317,63.4,37.618,5238.833743486974,136,68,22,62.857142857142854,143,60.08403361344538,16,59.25925925925925,151,111,48,128,22,16,19,5,29,13,10,72,108,71,12,2
Goellner M.K.,GER,1970-09-22,R,9,36,266.16,10299.39,6,35.294117647058826,0,0,3,50,0,NA,16,1,7,1,NA,NA,NA,NA,3,0,0,0,6,0,0,0
Kohlmann M.,GER,1974-01-11,R,15,35.714285714285715,219.6904761904762,47886.267711962835,8,53.333333333333336,3,33.33333333333333,3,18.75,1,50,27,3,10,2,NA,NA,NA,NA,5,0,0,0,9,1,0,0
Humphries S.,USA,1976-05-26,R,0,0,643.75,3453.5833333333335,0,0,0,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giner J.,ESP,1978-07-28,R,2,40,315,25437,2,40,0,NA,0,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Charpentier M.,ARG,1973-07-11,L,1,12.5,193.875,748.125,1,14.285714285714285,0,NA,0,NA,0,0,6,2,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0
Eschauer W.,AUT,1974-04-26,R,14,28.000000000000004,110.44,2871.8024489795916,12,34.285714285714285,1,33.33333333333333,1,9.090909090909092,0,0,27,9,13,1,NA,NA,NA,NA,3,0,0,2,9,0,0,0
Mahut N.,FRA,1982-01-21,R,175,44.642857142857146,91.45918367346938,3705.215721071037,17,30.909090909090907,66,61.6822429906542,89,41.78403755868544,3,17.647058823529413,87,78,9,26,126,21,45,NA,3,72,8,30,38,9,15,0
Serrano O.,ESP,1978-05-25,R,3,37.5,178.125,1293.8392857142858,3,37.5,0,NA,0,NA,0,NA,7,1,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,0
Savolt A.,HUN,1976-02-05,R,26,38.80597014925373,112.3731343283582,4704.843509724106,20,45.45454545454545,0,0,6,28.57142857142857,0,0,44,11,6,6,NA,NA,NA,NA,2,0,0,4,18,2,0,0
Trifu G.,ROU,1975-04-14,R,1,16.666666666666664,311.6666666666667,6443.066666666667,1,25,0,0,0,NA,0,NA,4,NA,2,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Bryan B.,USA,1978-04-29,L,13,32.5,190.475,3011.4865384615387,0,0,8,57.14285714285714,5,23.809523809523807,0,0,23,4,9,4,NA,NA,NA,NA,2,0,0,1,9,1,0,0
Cowan B.,CAN,1959-04-28,R,5,31.25,202.0625,1492.4625,0,NA,3,33.33333333333333,2,28.57142857142857,0,NA,6,6,4,NA,NA,NA,NA,NA,1,0,0,2,2,0,0,0
Wheaton D.,USA,1969-06-02,R,1,25,393,2498,0,NA,1,50,0,0,0,NA,2,NA,1,1,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Nestor D.,CAN,1972-09-04,L,8,34.78260869565217,286.6521739130435,51469.60079051383,0,NA,4,50,4,28.57142857142857,0,0,8,8,1,6,NA,NA,NA,NA,0,0,0,5,2,1,0,0
Lee M.,USA,1963-03-22,R,15,33.33333333333333,149.04444444444445,3784.861616161616,1,25,11,44,3,18.75,0,NA,29,10,5,1,NA,NA,NA,NA,1,0,0,3,11,0,0,0
Landsberg J.,SWE,1974-12-30,R,0,0,611,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boruszewski J.,GER,1977-10-02,R,0,0,376,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
van Scheppingen D.,NA,NA,NA,14,32.55813953488372,133.4418604651163,4585.966777408637,5,33.33333333333333,2,25,7,35,0,NA,30,4,9,NA,NA,NA,NA,NA,4,0,0,0,10,0,0,0
Youzhny M.,RUS,1982-06-25,R,459,54.83870967741935,42.10394265232975,803.5884652981428,120,50.42016806722689,59,57.28155339805825,244,55.83524027459954,36,61.016949152542374,192,160,49,84,182,79,91,NA,26,106,43,96,114,37,37,0
Gaudi I.,ITA,1975-04-10,R,0,0,218,NA,0,NA,0,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bower J.,RSA,1978-05-23,L,1,33.33333333333333,428.6666666666667,19360.333333333332,0,NA,1,33.33333333333333,0,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0
Levy H.,ISR,1978-08-05,R,39,33.91304347826087,118.22608695652174,5591.948436308162,9,32.142857142857146,6,42.857142857142854,23,33.82352941176471,1,20,59,14,17,21,4,NA,NA,NA,7,1,0,4,16,11,0,0
Rochus O.,BEL,1981-01-18,R,208,45.21739130434783,62.85434782608696,644.150852514919,54,40,40,51.94805194805194,104,46.017699115044245,10,45.45454545454545,171,83,41,68,73,8,16,NA,17,35,2,35,86,27,6,0
Voltchkov V.,BLR,1978-04-07,R,43,43.43434343434344,84.29292929292929,3087.372500515358,1,10,8,47.05882352941176,29,47.540983606557376,5,45.45454545454545,58,19,15,7,NA,NA,NA,NA,8,0,0,8,27,0,0,0
Timfjord N.,SWE,1977-03-18,R,0,0,421,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleischfresser T.,GER,1979-03-23,U,0,0,566,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thomann N.,FRA,1972-11-29,R,14,38.88888888888889,214.27777777777777,9623.749206349206,1,14.285714285714285,1,33.33333333333333,8,47.05882352941176,4,44.44444444444444,28,4,4,NA,NA,NA,NA,NA,1,0,0,1,12,0,0,0
Godwin N.,RSA,1975-01-31,R,10,37.03703703703704,148.40740740740742,1175.7122507122508,0,NA,8,57.14285714285714,2,15.384615384615385,0,NA,18,5,3,1,NA,NA,NA,NA,0,0,0,2,8,0,0,0
Morrison J.,USA,1979-02-04,R,32,37.64705882352941,132.27058823529413,10499.294957983193,1,25,6,37.5,25,38.46153846153847,0,NA,48,12,12,13,NA,NA,NA,NA,4,0,0,3,20,5,0,0
Garcia A.,USA,1959-09-29,R,9,28.125,182.3125,9565.383064516129,7,35,0,0,2,20,0,NA,28,1,3,NA,NA,NA,NA,NA,0,0,0,0,9,0,0,0
Kempes E.,NED,1976-06-23,R,9,37.5,143.33333333333334,1871.7971014492753,4,50,0,0,5,38.46153846153847,0,NA,18,3,2,1,NA,NA,NA,NA,0,0,0,0,9,0,0,0
Filippini M.,URU,1967-08-04,R,0,0,415.5,40.5,0,0,0,NA,0,NA,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roitman S.,ARG,1979-05-16,R,23,27.710843373493976,94.73493975903614,1249.0752277402291,21,35,0,0,2,11.76470588235294,0,0,47,11,13,6,6,NA,NA,NA,6,1,0,0,15,1,0,0
Davydenko N.,RUS,1981-06-02,R,461,60.898282694848085,28.85072655217966,1185.2567884925877,177,62.76595744680851,9,33.33333333333333,238,60.25316455696203,37,69.81132075471697,202,126,74,114,93,64,64,20,45,57,40,79,126,66,36,12
Hernych J.,CZE,1979-07-07,R,74,39.57219251336899,110.63636363636364,3236.254154447703,12,30.76923076923077,19,48.717948717948715,37,38.94736842105263,6,42.857142857142854,68,30,18,25,31,8,7,NA,6,14,2,10,27,13,2,0
Elsner D.,GER,1979-01-04,R,8,27.586206896551722,147.6206896551724,5813.529556650246,7,31.818181818181817,0,0,1,16.666666666666664,0,NA,13,5,11,NA,NA,NA,NA,NA,5,0,0,1,2,0,0,0
Zovko L.,CRO,1981-03-18,R,2,25,524.625,48346.83928571428,0,0,0,NA,1,33.33333333333333,1,33.33333333333333,7,NA,NA,NA,1,NA,NA,NA,0,0,0,0,2,0,0,0
Vajda I.,CRO,1978-09-04,R,0,0,330,16562,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanchez D.,ESP,1978-04-20,R,79,42.02127659574468,71.62234042553192,507.42345545568327,70,50.72463768115942,0,0,9,20.930232558139537,0,0,119,26,20,23,NA,NA,NA,NA,9,0,0,8,55,7,0,0
Martelli M.,ITA,1971-12-14,R,2,40,291.8,890.7,1,33.33333333333333,0,NA,1,50,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Schranz W.,AUT,1976-03-19,R,1,50,318,0,1,50,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Carretero R.,ESP,1975-08-30,R,2,50,506.25,236682.25,2,50,0,NA,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Moretti H.,ARG,1973-01-27,R,0,0,228,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fasching A.,AUT,1981-01-01,U,0,0,700,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luzzi F.,ITA,1980-01-03,R,16,37.2093023255814,161.65116279069767,2532.232558139535,13,41.935483870967744,0,NA,3,27.27272727272727,0,0,26,6,5,6,NA,NA,NA,NA,2,0,0,1,11,2,0,0
Cabello F.,ARG,1972-12-06,R,0,0,291,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
